customerid,loannumber,loanamount,totaldue,termdays,closeddate_days,firstduedate_days,firstrepaiddate_days
8a858fc15b68ba6a015b6cdb644f7cea,3,10000.0,11500.0,15,14,14,14
8a858fc959cbd1500159cd3bbcf57a04,6,10000.0,11450.0,15,1,14,1
8a858fc959cbd1500159cd3bbcf57a04,3,10000.0,11500.0,15,13,16,13
8a858fcf558237b401558b07734101d6,8,40000.0,44000.0,30,29,29,29
8a858fcf558237b401558b07734101d6,6,30000.0,34400.0,30,27,29,27
8a858fd858e2f19a0158fed15f3a3806,3,10000.0,13000.0,30,29,29,29
8a858fd858e2f19a0158fed15f3a3806,4,10000.0,13000.0,30,37,29,37
8a858fde5668e055015669d952634806,2,10000.0,13000.0,30,13,29,13
8a858fde5668e055015669d952634806,9,40000.0,47600.0,60,30,29,30
8a858fde5668e055015669d952634806,12,50000.0,52500.0,30,29,29,29
8a858fe756939bbb0156a065ee3426d1,1,10000.0,13000.0,30,33,30,33
8a858fe756939bbb0156a065ee3426d1,3,10000.0,13000.0,30,24,29,24
8a858ffb5b350b52015b3805c56a68d3,1,10000.0,13000.0,30,17,31,17
8a858e0156b782a10156d90febe93799,8,30000.0,34400.0,30,21,29,21
8a858e0156b782a10156d90febe93799,6,20000.0,23800.0,30,12,31,12
8a858e0156b782a10156d90febe93799,4,10000.0,11500.0,15,10,16,10
8a858e715bd3fa19015bd8374ee8611d,3,10000.0,13000.0,30,28,29,28
8a858ec95aa84d3c015aa851aaf302d3,4,20000.0,24500.0,30,27,31,27
8a858f585bfd6341015c02982e0b7aff,1,10000.0,13000.0,30,31,30,31
8a858fe8586deed301586e21fcbe1254,4,10000.0,13000.0,30,47,29,47
8a6a96044539adf801453c576ed213c4,3,10000.0,11500.0,15,12,16,12
8a6a96044539adf801453c576ed213c4,7,20000.0,22250.0,15,8,14,8
8a6a96044539adf801453c576ed213c4,14,15000.0,16525.0,15,5,14,5
8a6a96044539adf801453c576ed213c4,15,40000.0,44800.0,30,10,31,10
8a85884e548fad6501549b2ac62a44c6,3,20000.0,22250.0,15,15,14,15
8a8588dc5384a05f01539af1485135ae,2,10000.0,13000.0,30,40,31,40
8a8588dc5384a05f01539af1485135ae,7,30000.0,36800.0,60,27,29,27
8a8588dc5384a05f01539af1485135ae,3,10000.0,13000.0,30,32,31,32
8a8588fd53f1099e01540eeac7633d4c,1,5000.0,6500.0,30,26,29,26
8a8588fd53f1099e01540eeac7633d4c,2,6000.0,6900.0,15,21,14,17
8a85895054be35160154c4ecf44a240c,12,50000.0,52500.0,30,30,32,30
8a85895054be35160154c4ecf44a240c,11,50000.0,52500.0,30,26,30,26
8a85895054be35160154c4ecf44a240c,2,10000.0,13000.0,30,31,30,31
8a85896653f0fed20153f9e6f6f27315,9,30000.0,34400.0,30,23,29,23
8a85896653f0fed20153f9e6f6f27315,4,10000.0,12250.0,30,24,29,24
8a85896653f0fed20153f9e6f6f27315,3,5000.0,6500.0,30,27,30,27
8a85896653f0fed20153f9e6f6f27315,11,10000.0,12800.0,30,3,29,3
8a8589c253ace09b0153b2009e002cba,4,20000.0,24500.0,30,22,29,22
8a858fb65b2020b2015b20ce6d4a5e6a,3,10000.0,11500.0,15,14,15,14
8a858fd55b1de2f3015b1e15a76017f5,3,10000.0,13000.0,30,23,29,23
8a858fe05d421ff4015d4c5284f11359,1,10000.0,11500.0,15,11,14,11
8a858fef570f30e501571f79fbe43bc4,8,15000.0,17250.0,30,24,31,24
8a858fef570f30e501571f79fbe43bc4,1,10000.0,13000.0,30,24,29,24
8a858ff554d9de480154e21a39165ddb,1,10000.0,11500.0,15,11,14,11
8a85889853f0fbaa0153fb9927346076,1,10000.0,13000.0,30,28,29,27
8a858e1e54e2aa5a0154e303c246237b,4,10000.0,11500.0,15,16,14,16
8a858edd5b43cf21015b43d651cc0833,1,10000.0,13000.0,30,32,30,32
8a858fda56562f8f01565f8c6f936c46,5,20000.0,23800.0,30,26,29,26
8a858fda56562f8f01565f8c6f936c46,7,20000.0,24500.0,30,29,29,29
8a390a2150ad97330150aebdd8ef7456,3,20000.0,22250.0,15,15,15,15
8a390a2150ad97330150aebdd8ef7456,8,30000.0,34500.0,30,29,30,29
8a858899538ddb8e01539138c80a2348,6,20000.0,23800.0,30,34,29,34
8a858899538ddb8e01539138c80a2348,1,10000.0,13000.0,30,12,32,12
8a8589045384bd8301539e134b745638,7,30000.0,36800.0,60,57,29,57
8a8589045384bd8301539e134b745638,6,10000.0,11400.0,15,11,14,11
8a8589af547ff51b01548585b4fd5a8a,12,40000.0,47600.0,60,51,31,21
8a8589af547ff51b01548585b4fd5a8a,3,10000.0,13000.0,30,31,29,26
8a8589af547ff51b01548585b4fd5a8a,2,10000.0,13000.0,30,24,33,24
8a8589ec542eaa890154302eec276194,1,10000.0,11500.0,15,14,14,14
8a8589ec542eaa890154302eec276194,6,40000.0,47600.0,60,30,30,30
8a858e0458d4ac3d0158deee57f14d0e,6,20000.0,24500.0,30,32,31,32
8a858e0458d4ac3d0158deee57f14d0e,4,20000.0,23800.0,30,35,30,35
8a858e0a5668e69c01567af9d4890906,3,10000.0,13000.0,30,29,29,29
8a858e125b1ff78f015b2100ab476269,2,10000.0,11500.0,15,9,14,9
8a858e2d5bb55d46015bc6fa50f3384f,1,10000.0,13000.0,30,25,31,25
8a858e3e5b1582df015b16f3bded6865,2,10000.0,11500.0,15,13,14,13
8a858e515bf280aa015bf2ca521e26a3,1,10000.0,13000.0,30,29,30,29
8a858e675cc6685e015cc9b6072010b5,1,10000.0,13000.0,30,8,29,8
8a858e6f5668e01701566b0916350fbd,3,20000.0,22250.0,15,13,14,13
8a858e6f5668e01701566b0916350fbd,9,30000.0,34400.0,30,31,31,31
8a858e6f5668e01701566b0916350fbd,13,40000.0,44000.0,30,31,31,31
8a858e705668e16701568ce4c9c06918,1,10000.0,11500.0,15,12,14,12
8a858e705668e16701568ce4c9c06918,5,30000.0,32250.0,15,14,15,14
8a858e7c588604a40158a75735995afa,5,20000.0,23800.0,30,33,29,33
8a858e875cfa37f5015cfce9bc3a3abb,1,10000.0,11500.0,15,4,14,4
8a858e8d56b784480156d65d90d422cb,2,10000.0,13000.0,30,30,29,30
8a858e955add2971015ae0db3b3a00cf,1,10000.0,13000.0,30,27,29,27
8a858e9f5b8a8db1015b8a91d6a3058c,2,10000.0,13000.0,30,31,29,31
8a858eb95b8c2f6e015b8cb299b128a0,4,20000.0,24500.0,30,26,29,26
8a858ec9590ad35d01592fc002540aa9,1,10000.0,13000.0,30,30,29,30
8a858ed6557802d20155781a66d80cbc,5,20000.0,22250.0,15,15,14,14
8a858ed6557802d20155781a66d80cbc,4,20000.0,22250.0,15,15,14,14
8a858ed6557802d20155781a66d80cbc,3,10000.0,11500.0,15,15,14,14
8a858ed6557802d20155781a66d80cbc,13,40000.0,44800.0,30,29,29,29
8a858edf5c69a538015c78ef1f506bd2,1,10000.0,13000.0,30,27,29,27
8a858ee755a0c84a0155c428789463bc,11,30000.0,34400.0,30,31,29,31
8a858ee755a0c84a0155c428789463bc,4,15000.0,16687.5,15,14,14,14
8a858ee755a0c84a0155c428789463bc,8,30000.0,32250.0,15,14,14,14
8a858ef05c63d3b5015c6586a32e0c77,1,10000.0,13000.0,30,26,31,26
8a858f085b905684015b9076e3041e25,1,10000.0,13000.0,30,30,30,30
8a858f1554e29449015500bf86eb0ecd,2,10000.0,13000.0,30,21,32,21
8a858f1959d168260159d213daf93761,2,10000.0,11500.0,15,13,14,13
8a858f1959d168260159d213daf93761,6,20000.0,22250.0,15,8,15,8
8a858f2c58dc6e680158ee00f462655f,1,10000.0,11500.0,15,30,15,30
8a858f4e5ba5e8d3015baa225ee45742,2,10000.0,13000.0,30,32,29,32
8a858f545908094b0159148a350904a2,1,10000.0,13000.0,30,23,29,23
8a858f545908094b0159148a350904a2,2,10000.0,13000.0,30,26,29,26
8a858f5e5992fa95015994d38cc67941,1,10000.0,13000.0,30,29,29,11
8a858f61587afbaf01587c8b719c1a6e,4,20000.0,23800.0,30,6,30,6
8a858f61587afbaf01587c8b719c1a6e,3,20000.0,21900.0,15,14,17,14
8a858f61587afbaf01587c8b719c1a6e,9,40000.0,44800.0,30,30,29,30
8a858f685acd5951015acd609d0803c4,2,10000.0,11500.0,15,16,14,16
8a858f725b49c0c0015b4f7c165e4827,2,10000.0,11500.0,15,13,15,13
8a858f7c5c58ff48015c5905513601e3,1,10000.0,13000.0,30,32,32,32
8a858f9a564355590156461a0da77401,2,10000.0,13000.0,30,29,29,29
8a858f9a564355590156461a0da77401,6,30000.0,34400.0,30,30,29,30
8a858fa057e2a0a50157e2a506a70353,1,10000.0,11500.0,15,14,14,14
8a858fa95b631878015b662ca5b446cf,6,20000.0,22250.0,15,12,16,12
8a858fa95b631878015b662ca5b446cf,2,10000.0,11500.0,15,3,16,3
8a858fc15b68ba6a015b6cdb644f7cea,1,10000.0,11500.0,15,10,16,10
8a858fc959cbd1500159cd3bbcf57a04,2,10000.0,11500.0,15,12,15,12
8a858fc959cbd1500159cd3bbcf57a04,9,15000.0,16125.0,15,7,14,7
8a858fcf558237b401558b07734101d6,5,30000.0,36800.0,60,26,30,26
8a858fcf558237b401558b07734101d6,2,10000.0,13000.0,30,13,29,13
8a858fcf558237b401558b07734101d6,4,20000.0,23800.0,30,21,31,21
8a858fd858e2f19a0158fed15f3a3806,1,10000.0,13000.0,30,48,32,48
8a858fde5668e055015669d952634806,3,20000.0,24500.0,30,30,29,30
8a858fde5668e055015669d952634806,11,40000.0,47600.0,60,35,29,30
8a858fde5668e055015669d952634806,1,10000.0,11500.0,15,13,14,13
8a858fe756939bbb0156a065ee3426d1,5,20000.0,23800.0,30,29,29,29
8a858fe756939bbb0156a065ee3426d1,7,20000.0,24500.0,30,31,29,31
8a858ffb5b350b52015b3805c56a68d3,2,10000.0,13000.0,30,49,32,49
8a858e0156b782a10156d90febe93799,3,10000.0,13000.0,30,31,30,31
8a858e0156b782a10156d90febe93799,11,30000.0,34400.0,30,30,31,30
8a858e0156b782a10156d90febe93799,7,10000.0,11450.0,15,0,14,0
8a858e715bd3fa19015bd8374ee8611d,1,10000.0,11500.0,15,16,16,16
8a858ec95aa84d3c015aa851aaf302d3,1,10000.0,11500.0,15,13,15,13
8a858f585bfd6341015c02982e0b7aff,2,10000.0,13000.0,30,29,29,29
8a858fe8586deed301586e21fcbe1254,3,10000.0,13000.0,30,45,29,45
8a858fe8586deed301586e21fcbe1254,1,10000.0,13000.0,30,26,29,26
8a6a96044539adf801453c576ed213c4,8,30000.0,32250.0,15,10,14,10
8a6a96044539adf801453c576ed213c4,11,30000.0,34400.0,30,9,31,9
8a6a96044539adf801453c576ed213c4,1,10000.0,11500.0,15,15,16,14
8a85884e548fad6501549b2ac62a44c6,1,10000.0,11500.0,15,7,14,7
8a8588dc5384a05f01539af1485135ae,10,40000.0,44800.0,30,28,29,28
8a8588dc5384a05f01539af1485135ae,6,30000.0,36800.0,60,47,29,27
8a8588dc5384a05f01539af1485135ae,8,40000.0,47600.0,60,25,31,25
8a8588fd53f1099e01540eeac7633d4c,5,15000.0,16675.0,15,18,15,18
8a8588fd53f1099e01540eeac7633d4c,8,20000.0,21500.0,15,14,14,14
8a85895054be35160154c4ecf44a240c,6,30000.0,34400.0,30,28,29,28
8a85895054be35160154c4ecf44a240c,10,40000.0,47600.0,60,25,29,25
8a85895054be35160154c4ecf44a240c,9,40000.0,47600.0,60,27,29,27
8a85895054be35160154c4ecf44a240c,3,20000.0,24500.0,30,23,29,23
8a85896653f0fed20153f9e6f6f27315,5,10000.0,12250.0,30,27,30,27
8a85896653f0fed20153f9e6f6f27315,2,8000.0,10400.0,30,27,29,27
8a85896653f0fed20153f9e6f6f27315,13,35000.0,39450.0,30,27,31,27
8a8589c253ace09b0153b2009e002cba,7,30000.0,34500.0,30,23,29,23
8a8589c253ace09b0153b2009e002cba,12,10000.0,10500.0,15,10,16,10
8a8589c253ace09b0153b2009e002cba,9,30000.0,34400.0,30,27,31,27
8a858e0256b781d80156c1a32a2f3369,3,20000.0,22250.0,15,13,14,13
8a858e0256b781d80156c1a32a2f3369,14,40000.0,44000.0,30,33,31,33
8a858e0256b781d80156c1a32a2f3369,11,40000.0,44800.0,30,25,29,25
8a858e0256b781d80156c1a32a2f3369,4,20000.0,22250.0,15,12,14,12
8a858e0a5668e69c01567a390d716175,2,10000.0,13000.0,30,45,29,45
8a858e0f5577f57901558109093f578c,8,20000.0,23600.0,30,26,29,26
8a858e0f5577f57901558109093f578c,7,20000.0,23800.0,30,10,31,10
8a858e215ca77c7f015caa601f6e5976,1,10000.0,11500.0,15,14,14,14
8a858e345be813ea015bea87369b2395,1,10000.0,13000.0,30,29,29,29
8a858e4e5b66d372015b66db5e88070c,1,10000.0,11500.0,15,17,16,17
8a858e5856b7840c0156bbd64c3e3d2f,3,20000.0,24500.0,30,30,30,30
8a858e6656322b0f015643271cc23836,3,20000.0,24500.0,30,28,31,28
8a858e6f5668e01701566fdae56a620c,6,20000.0,23800.0,30,27,30,27
8a858e6f5668e01701566fdae56a620c,3,20000.0,24500.0,30,34,30,34
8a858e6f5668e01701566fdae56a620c,10,30000.0,34500.0,30,32,31,32
8a858e935b496584015b5791626f24f8,1,10000.0,13000.0,30,19,29,19
8a858eaf570f3a0a01571e1288e00047,7,10000.0,12250.0,30,10,29,10
8a858eaf570f3a0a01571e1288e00047,2,10000.0,13000.0,30,29,29,29
8a858ec75bfd77c4015c00bdf0a967b1,2,10000.0,11500.0,15,7,16,7
8a858edb552adcfd01553aaa3b64672b,3,10000.0,13000.0,30,27,30,27
8a858ee0560bc07701560f6f3ba9095e,1,10000.0,13000.0,30,34,30,34
8a858ef25c8393f8015c863b8c0549f7,1,10000.0,13000.0,30,21,31,21
8a858eff55a090650155bca5bc8052e0,10,30000.0,34400.0,30,34,31,34
8a858eff55a090650155bca5bc8052e0,2,10000.0,13000.0,30,22,29,22
8a858eff55a090650155bca5bc8052e0,11,30000.0,34500.0,30,14,30,14
8a858f0656b7820c0156bbfed27f3ba2,6,30000.0,34400.0,30,15,29,15
8a858f0656b7820c0156bbfed27f3ba2,5,30000.0,34500.0,30,17,29,17
8a858f0656b7820c0156bbfed27f3ba2,15,50000.0,52500.0,30,5,31,5
8a858f0656b7820c0156bbfed27f3ba2,14,40000.0,44000.0,30,21,29,21
8a858f0b5b5ddd79015b6151e45702f7,1,10000.0,11500.0,15,10,14,10
8a858f155554552501555e01e57a0269,2,10000.0,13000.0,30,29,29,29
8a858f155554552501555e01e57a0269,7,20000.0,24500.0,30,18,29,18
8a858f30551130db01552650061e4aa6,9,30000.0,39000.0,60,72,29,43
8a858f30551130db01552650061e4aa6,4,10000.0,13000.0,30,24,30,24
8a858f30551130db01552650061e4aa6,1,10000.0,13000.0,30,27,30,27
8a858f375b493337015b4c804080216e,1,10000.0,11500.0,15,2,15,2
8a858f5e5992fa95015993bf8b2f5694,5,20000.0,24500.0,30,30,29,30
8a858f5e5992fa95015993bf8b2f5694,1,10000.0,13000.0,30,28,30,28
8a858f625b43c0a1015b43eff5df430b,1,10000.0,11500.0,15,11,16,11
8a858f7e5c69a6e3015c7511442d2420,1,10000.0,11500.0,15,12,14,12
8a858f8a558227f201558b6beb697cd8,12,30000.0,34500.0,30,30,31,30
8a858f8a558227f201558b6beb697cd8,11,20000.0,22250.0,15,10,14,10
8a858f8a558227f201558b6beb697cd8,1,5000.0,6500.0,30,28,29,28
8a858fa25bd92c20015be332daa35ecf,3,20000.0,22250.0,15,14,16,14
8a858fa55b623a05015b623bb10001c6,5,10000.0,11125.0,15,0,16,0
8a858fa55b623a05015b623bb10001c6,7,30000.0,34500.0,30,30,29,30
8a858faf5679a838015682738f813968,6,20000.0,23800.0,30,29,29,29
8a858faf5679a838015682738f813968,4,10000.0,13000.0,30,27,29,27
8a858fb65b2020b2015b2024d70705d6,1,10000.0,13000.0,30,29,29,29
8a858fc15b68ba6a015b7fa8a4f61664,3,10000.0,13000.0,30,30,29,30
8a858fd35b3ec939015b3ee758bd2cca,5,20000.0,22250.0,15,16,17,16
8a858fd35b3ec939015b3ee758bd2cca,4,20000.0,22250.0,15,8,14,8
8a858fe854ccb9610154cda3930e3ed2,8,20000.0,24500.0,30,53,30,52
8a858e4e5b33db76015b33f2e41c1a9c,5,20000.0,22250.0,15,13,14,13
8a858e5a5a0477db015a100e94100351,1,10000.0,13000.0,30,6,29,6
8a858e615c832be8015c84b0c149554a,4,20000.0,24500.0,30,23,29,23
8a858e705b3a03c7015b3dd170625b29,2,10000.0,13000.0,30,27,30,27
8a858e8455f96c1c0155f9d5ae7e0d97,5,20000.0,23800.0,30,2,29,2
8a858e8455f96c1c0155f9d5ae7e0d97,1,10000.0,13000.0,30,31,29,31
8a858e955631db44015636df81135c1c,2,10000.0,11500.0,15,4,15,4
8a858e9d5bfd7037015c0729a259179f,3,10000.0,11500.0,15,2,14,2
8a858ea555d9e6020155ef96851d0817,5,20000.0,21900.0,15,11,14,11
8a858ec05a9535db015a9d60ebd114d4,6,10000.0,11125.0,15,14,14,14
8a858ec05a9535db015a9d60ebd114d4,2,10000.0,11500.0,15,6,14,6
8a858ec05a9535db015a9d60ebd114d4,3,10000.0,11500.0,15,12,14,12
8a858ec655f96b320156071dd95b4be0,2,10000.0,13000.0,30,30,29,30
8a858ec655f96b320156071dd95b4be0,4,20000.0,22250.0,15,16,14,16
8a858ed75bc9016e015bcd6b0f6b5069,1,10000.0,11500.0,15,11,14,11
8a858ee45a1e6afb015a1fb42e13541f,5,25000.0,28750.0,30,22,31,22
8a858ee755a0c84a0155b9c44fbe72c9,1,10000.0,13000.0,30,5,29,5
8a858efe5a408737015a411807b52fef,5,20000.0,24500.0,30,21,31,21
8a858f045bc9690c015bc9a82a3c19aa,1,10000.0,13000.0,30,21,29,21
8a858f165bf7b5ca015bf7b8e30e0199,1,10000.0,11500.0,15,12,16,12
8a858f265c2187bd015c254fcc445d6e,1,10000.0,13000.0,30,29,29,29
8a858f2e5cd09481015cd0a05cde084c,1,10000.0,11500.0,15,17,17,17
8a858f3455a0d8070155a1276c4e1799,7,10000.0,13000.0,30,28,31,28
8a858f3455a0d8070155a1276c4e1799,8,10000.0,12250.0,30,28,29,28
8a858f475be98d5f015beb6a225935b9,1,10000.0,13000.0,30,26,30,26
8a858f5e5566567d0155690345430c02,7,20000.0,24500.0,30,29,29,29
8a858f5e5566567d0155690345430c02,1,10000.0,13000.0,30,29,31,29
8a858f6155781363015589cc40185843,5,20000.0,23800.0,30,15,29,15
8a858f6155781363015589cc40185843,4,15000.0,18375.0,30,25,29,25
8a858f6858860440015891d0a7824f30,4,10000.0,11500.0,15,15,14,15
8a858f6858860440015891d0a7824f30,6,10000.0,12900.0,30,25,29,25
8a858f6f57b9193a0157d194bbf90ec9,1,10000.0,11500.0,15,19,16,19
8a858f6f57b9193a0157d194bbf90ec9,8,30000.0,39000.0,60,39,30,31
8a858f7e5c69a6e3015c779b5d6c03b8,1,10000.0,13000.0,30,29,29,29
8a858f9d5c8779e7015c87822e4b0690,1,10000.0,11500.0,15,13,14,13
8a858fb15b34a708015b34e097fa30af,3,20000.0,24500.0,30,29,29,29
8a858fbb54ccb33c0154ce053f285f12,10,40000.0,47600.0,60,46,31,31
8a858fbb54ccb33c0154ce053f285f12,2,10000.0,11500.0,15,19,14,19
8a858fbb54ccb33c0154ce053f285f12,9,30000.0,36800.0,60,38,29,29
8a858fbb54ccb33c0154ce053f285f12,7,30000.0,34500.0,30,27,30,27
8a858fc75b90e6b5015b9acbaac827a2,1,10000.0,13000.0,30,11,29,11
8a858fdb5b8094e2015b80b9c05a186f,2,10000.0,11500.0,15,14,14,14
8a858fee58d73f5f0158e2d82f3412d0,3,10000.0,13000.0,30,30,29,30
8a858ffd5c8d343d015c8dd548a95120,2,10000.0,11500.0,15,14,14,14
8a858edb5b8210eb015b854c86cf1a6d,2,10000.0,13000.0,30,26,29,26
8a858f1554da2c400154e25d20ae34c9,1,10000.0,13000.0,30,34,29,30
8a858f9c56aaf37d0156b4a832543398,4,10000.0,13000.0,30,110,29,110
8a858fd85b685607015b6ce657912f6d,3,10000.0,11500.0,15,6,14,6
8a85882653e2eb990153ec156fa2537f,1,10000.0,11500.0,15,17,16,16
8a85882653e2eb990153ec156fa2537f,6,30000.0,32250.0,15,20,16,20
8a8588dc5384a05f01539d3773865219,1,10000.0,13000.0,30,24,29,24
8a8588dc5384a05f01539d3773865219,4,20000.0,23800.0,30,36,29,36
8a858929535ff7a2015362423ea12578,1,10000.0,13000.0,30,35,31,34
8a858929535ff7a2015362423ea12578,11,10000.0,13000.0,30,31,29,31
8a858929535ff7a2015362423ea12578,2,10000.0,13000.0,30,35,30,35
8a85896653f0fed20154047ec0720b35,12,50000.0,57500.0,90,26,31,26
8a85896653f0fed20154047ec0720b35,6,30000.0,36800.0,60,29,30,29
8a85896653f0fed20154047ec0720b35,2,10000.0,11500.0,15,21,14,20
8a8589f853f100fb015409cd02170e67,4,15000.0,18375.0,30,27,30,27
8a858e0f58afbace0158cb199b892d2d,3,10000.0,13000.0,30,30,29,30
8a858e0f58afbace0158cb199b892d2d,1,10000.0,11500.0,15,9,14,9
8a858e165cf9d8e3015d072f06823b83,1,10000.0,11500.0,15,15,14,15
8a858e345bd96da8015bda16d32d2f3e,2,10000.0,13000.0,30,30,31,30
8a858e3e5965340601596af74f562c45,3,10000.0,11500.0,15,11,14,11
8a858e3e5965340601596af74f562c45,1,10000.0,11500.0,15,10,16,10
8a858e4854d4be9d0154e1713f106e06,4,10000.0,11500.0,15,16,15,16
8a858e655b903189015b903875da03da,1,10000.0,13000.0,30,31,30,31
8a858e7b55deef140155e4ec2be045e7,2,10000.0,13000.0,30,30,29,30
8a858e7b55deef140155e4ec2be045e7,7,30000.0,36800.0,60,54,29,54
8a858e7b55deef140155e4ec2be045e7,3,10000.0,13000.0,30,29,29,29
8a858e8d56b784480156c0daba003ae3,1,10000.0,11500.0,15,8,14,8
8a858e9b560bbd63015612f7790c7b4f,3,20000.0,22250.0,15,6,14,6
8a858e9b560bbd63015612f7790c7b4f,5,30000.0,32250.0,15,14,14,14
8a858e9b560bbd63015612f7790c7b4f,6,30000.0,32250.0,15,7,14,7
8a858e9b560bbd63015612f7790c7b4f,9,30000.0,34400.0,30,28,29,28
8a858ea4582fcdc801583f1e99c55e55,6,10000.0,13000.0,30,15,31,15
8a858ea4582fcdc801583f1e99c55e55,4,10000.0,11500.0,15,20,14,20
8a858ebc572e1e3a0157390426b3300f,1,10000.0,13000.0,30,17,30,17
8a858ede5ca210f0015ca32170645e53,2,10000.0,13000.0,30,27,29,27
8a858eee5872716901587b2be55c4193,1,10000.0,13000.0,30,22,29,22
8a858f025bd49f21015bd8590bd83fe8,1,10000.0,11500.0,15,5,14,5
8a858f0656b7820c0156bb6119ef0adc,2,10000.0,13000.0,30,28,31,28
8a858f0656b7820c0156bb6119ef0adc,1,10000.0,11500.0,15,14,14,14
8a858f1e5cc4bc81015cc52a8b01416f,1,10000.0,13000.0,30,27,31,27
8a858f3b59eed4f10159ef24ce33295f,3,10000.0,11500.0,15,15,14,15
8a858f545c887b44015c889b346f1575,1,10000.0,13000.0,30,27,31,27
8a858f585a6a60cc015a6a8d08ab1e9e,5,20000.0,24500.0,30,21,29,21
8a858f615aa951e2015aa957a59f07db,2,10000.0,11500.0,15,4,14,4
8a858f615aa951e2015aa957a59f07db,4,20000.0,22250.0,15,14,16,14
8a858f79588789bd0158956c710947b1,4,15000.0,18350.0,30,35,29,35
8a858f79588789bd0158956c710947b1,6,10000.0,11500.0,15,14,14,14
8a858f855b626c00015b6299c72131ae,4,20000.0,22250.0,15,13,14,13
8a858f8f5bfd3cfa015c0cb3fc9139b2,2,10000.0,13000.0,30,28,29,27
8a858f9d5bd44001015bd4bd9c2e2f04,1,10000.0,11500.0,15,13,14,13
8a858fa358d4a4d80158ee50ccb46401,4,20000.0,23800.0,30,27,31,27
8a858faf55d95d930155f2801baa36e7,8,10000.0,12250.0,30,15,29,15
8a858faf55d95d930155f2801baa36e7,2,10000.0,13000.0,30,29,29,27
8a858faf55d95d930155f2801baa36e7,3,20000.0,24500.0,30,24,29,24
8a858fb959976ce0015998f0a628583b,1,10000.0,11500.0,15,11,15,11
8a858fb959976ce0015998f0a628583b,6,20000.0,24500.0,30,29,29,29
8a858fc159db69c40159dbabde1a2167,4,20000.0,23800.0,30,23,29,23
8a858fc75cd62882015ceb58d8344b47,2,10000.0,11500.0,15,11,16,11
8a858fd35b5dfefb015b5e006c1300fe,1,10000.0,13000.0,30,30,30,30
8a858fd75bb62bbe015bc4d0514c622f,3,10000.0,12500.0,30,16,29,16
8a858fde56eb02280156ff597b3933b2,6,10000.0,13000.0,30,30,29,30
8a858fee5d1878f4015d1884ac060cde,1,10000.0,13000.0,30,17,31,17
8a858ff35acdd593015acddc6c7203de,2,10000.0,11500.0,15,9,14,9
8a85889b53acd0a20153b21f8fc43a12,1,10000.0,13000.0,30,30,30,30
8a858f9e5a41dfd7015a41e5a0fa0665,1,10000.0,11500.0,15,14,14,14
8a858fa65c7d5535015c7d5ba8a106d6,1,10000.0,13000.0,30,16,29,16
8a858fbf5b3a0b46015b3a7f3adc423f,1,10000.0,11500.0,15,10,14,9
8a858fd75cac5e18015cb07b3ed40e81,1,10000.0,13000.0,30,3,30,2
8a858feb58c565cf0158cbc90faf2903,4,10000.0,13000.0,30,31,31,31
8a858ffa55ca72a50155ead217ad624e,12,10000.0,10500.0,15,0,14,0
8a858ffa55ca72a50155ead217ad624e,7,40000.0,44800.0,30,37,29,37
8a858ffa55ca72a50155ead217ad624e,8,20000.0,21800.0,15,11,14,11
8a858ffa55ca72a50155ead217ad624e,6,30000.0,34400.0,30,28,29,28
8a8588f5542eb0d40154334e0a670186,2,10000.0,11500.0,15,15,14,15
8a8588f5542eb0d40154334e0a670186,3,10000.0,11500.0,15,7,14,6
8a858e275b349e25015b3516dacc53a1,1,10000.0,11500.0,15,11,15,11
8a858e6f5668e0170156746590702b81,9,20000.0,23800.0,30,58,29,58
8a858e6f5668e0170156746590702b81,3,10000.0,11500.0,15,17,17,17
8a858e6f5668e0170156746590702b81,6,20000.0,21900.0,15,15,14,14
8a858f0b5ce95a85015cea02c2256301,1,10000.0,11500.0,15,16,15,16
8a858fe35b8ba108015b8ba23e8e0143,3,10000.0,13000.0,30,32,31,32
8a858fff5800e01e015801d5f11a5f45,9,30000.0,34400.0,30,36,29,36
8a858fff5800e01e015801d5f11a5f45,4,20000.0,21900.0,15,0,16,0
8a858fff5800e01e015801d5f11a5f45,3,10000.0,13000.0,30,1,29,1
8a85882653e1a3e00153e1f8033b1233,3,20000.0,23800.0,30,29,30,29
8a85882653e1a3e00153e1f8033b1233,4,30000.0,34400.0,30,26,29,26
8a8588dc536a1413015376c0e10065b2,6,30000.0,34500.0,30,10,29,10
8a8588dc536a1413015376c0e10065b2,7,30000.0,34500.0,30,14,29,14
8a8588fd53e2e6cf0153f0a40aa33209,2,10000.0,11500.0,15,38,14,38
8a85893d53e2e2f30153f00df3e33622,7,15000.0,18375.0,30,6,29,6
8a85893d53e2e2f30153f00df3e33622,3,10000.0,13000.0,30,41,29,41
8a85893d53e2e2f30153f00df3e33622,4,10000.0,12250.0,30,3,29,1
8a85893d53e2e2f30153f00df3e33622,6,20000.0,24500.0,30,39,30,39
8a85896653e2e18b0153eb033c3b45fd,6,20000.0,21900.0,15,13,16,13
8a85896653e2e18b0153eb033c3b45fd,3,20000.0,23800.0,30,29,31,29
8a8589b953d0be470153d166c59f388e,6,30000.0,36800.0,60,26,32,26
8a8589b953d0be470153d166c59f388e,5,20000.0,23800.0,30,6,30,6
8a858e0156b782a10156d773847c2452,3,10000.0,12250.0,30,21,29,21
